text,gpt_responses,scope3,vague
"Networks serve to advance the development of their members, promote NIKE cultural awareness, and demonstrate our commitment to Diversity Equity, Inclusion in the communities where we live and work.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"All the Networks have Executive Leadership sponsorship and meet regularly with Executive Leadership and our President and CEO, John Donahoe.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Converse has also adopted this model with five distinct Employee Networks, collectively known as ConverseUNITED, including Converse Mosaic Network, Converse Pride Network, Women of Converse, Converse Military Veterans and Converse Abilities Network.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In FY22, NIKE increased from 34.5% to 38.8% representation of U.S. racial and ethnic minorities in the U.S. corporate workforce, seeing a 4.3 percentage points increase, and surpassing the 2025 target three years early.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are continuing our commitment to increasing overall representation of racial and ethnic minorities in the corporate workforce by investing in new hiring and retention practices and focusing on targeted development offerings for racial and ethnic minorities in the U.S.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"From a hiring perspective, we have increased our DEI partnerships and financial commitments to include 50 organizations as part of our efforts to diversify our candidates.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"I have an overwhelming sense of pride as I reflect on the work that the Native American Network is doing and will do for our community.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"My passion and purpose is to provide positive representation and visibility for Indigenous peoples, and to amplify sustainable change within NIKE and beyond.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE sponsored L’ATTITUDE, a business based national initiative and event bringing together over 3,000 leaders focused on the New Mainstream Economy and the U.S. Latino cohort.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"NIKE’s engagement included a Fireside Chat with our President and CEO, John Donahoe and a session on Powering Latina Leadership with NIKE board member M nica Gil, and additional sessions featuring NIKE executives, athletes and partners, with discussions celebrating Latina leaders in sport and mental wellness.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE’s presence at L’ATTITUDE brought together NIKE LatinX teammates across all levels and functions, including representation from LatinX executives, the Latino Friends Network and NIKE retail athletes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Working in partnership with Raedio, LLC, NIKE sponsored Issa Rae’s HOORAE Takeover a four day festival celebrating Black creatives in art, music, media and other fields.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE’s participation included an innovative community activation led by NIKE’s Until We All Win grantee and nonprofit partner, Beyond the Ball.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The event, NIKE Storytelling by Design, engaged local students from Howard University for a sneaker design competition.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This competition culminated with an inspiring storytelling panel featuring NIKE designers, followed by a design pitch from five student teams, with the winning team receiving scholarships.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE launched a series of career content in partnership with Blavity, featuring three Black NIKE technologists from varying levels within the company.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The series celebrates our technologists and their professional journeys, as well as achievements throughout their careers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The series received 214,000 impressions, reaching a global audience through Blavity and NIKE channels.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE continues to support Harlem’s Fashion Row, a key strategic partner whose mission is to build community and elevate the voice and work of multicultural designers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We hosted the third Annual Harlem’s Fashion Row Designer Retreat presented by NIKE, bringing together designers of color for a multiday summit featuring notable designers and brands.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This event provides resources and creates space for designers to learn tools and develop relationships that will help this community grow their brands and advance their careers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Converse All Star Design Team (ASDT) apprenticeship program actively allows young creatives from diverse cultural and educational backgrounds to be part of the Converse Design and Innovation team, with the two fold goal of potentially converting the apprentices to full time employees and strengthening the design community by adding more diverse talent and perspectives.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We grew our outreach from 210 creatives in Year 1 to over 300 in Year 2, specifically targeting the Boston, New York City and Philadelphia metro areas.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For both years, creatives were narrowed down to classes of 15 design apprentices.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Year 1 saw six apprentices join the Converse Design and Innovation team in roles across the function.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Of the six, three have been converted to full time employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Year 2 saw four apprentices join Converse Design and Innovation team in roles across the function.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additionally, 31 employees received their first bachelor’s degrees at the University of Memphis with support from Lane Four, NIKE’s tuition paid benefit program in partnership with the University of Memphis for North America Distribution Center and Air Manufacturing Innovation (Air MI) teammates.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For the Converse intern program, the University Relations team has prioritized expanding its relationships and consideration set for the application pool, in terms of cities and schools.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The team has several sourcing strategies to ensure roles are posted and accessible to as many students as possible across the U.S. For FY22, Converse had a cohort of 20 interns, with 50% female participation and 80% from U.S. racial and ethnic minorities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This is the most diverse intern class to date at Converse.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We also continued the rollout of the mentorship program for managers and above, which strives to promote equity, opportunity, belonging and an inclusive culture.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In FY22, we launched the fifth cohort of DEI mentorship, with a total of 1,028 participants across 19 different functions.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The cohort, which reported a satisfaction rate of 98.5%, will be expanded in FY23 with pilots in Converse and outside of corporate, hopefully leading to a global expansion.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NAN’s work throughout FY22 had measurable impact in each focus area, with highlights including representation, visibility and community.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As it relates to representation, NAN featured 32 speakers, seven guests and 160 Indigenous community members and advocates at various internal and external events.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The third annual NIKE Footprint Summit focused on increasing representation of Indigenous talent at NIKE by identifying tangible solutions that lead to real change.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"On the visibility front, hundreds of teammates attended Native American Heritage Month (NAHM) events, and dozens of tribal flags flew at the third annual NAHM flag raising ceremony at NIKE World Headquarters.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"When it comes to community, NAN partnered with the White House and the Center for Native American Youth to discuss sports and mental health at the White House Tribal Youth Forum.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition, NAN elevated Indigenous artists and activists through the power of NikeUNITED’s larger network.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
