text,gpt_responses,scope3,vague
"Disney’s Creative Talent Development Inclusion (CTDI) team connects writers, producers, directors, and other creative talent from a variety of backgrounds to opportunities across DGE.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, 100% of CTDI Writers and Directors program participants were staffed on DGE scripted series.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"CTDI continues to provide direct mentorship and support to talent through events, networking opportunities, and coursework, including the DGE Writing Program, Directing Program, and Production Assistant Program.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney Launchpad: Shorts Incubator serves as an entry point for emerging filmmakers, including writers and directors, from underrepresented backgrounds and with varied perspectives, with the goal of making an original short for Disney.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, Launchpad expanded from six directors to 12 writers and directors after receiving nearly 2,000 applications.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Season Two filmmakers come from a variety of backgrounds, including Black, Native American, Native Hawaiian, and LGBTQIA .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The program, which also expanded to include creative executives across the Company as mentors, is on track to release six short films in 2023.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney collaborates with many leading community organizations to guide content creators in developing authentic stories and accurate cultural portrayals.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"These organizations include CAPE, GLAAD, IllumiNative, NALIP, National Hispanic Media Coalition, Pillars, RespectAbility, and the Geena Davis Institute on Gender in Media.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In addition, in fiscal 2022 Disney collaborated with Gold House to launch an industry wide media guide that provides resources to support creators in developing authentic and affirming representation of Asian Pacific Islander communities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Diversity has to be on the page before it can ever show up on the screen.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"With the pairing of writers and directors for our new season, we can’t wait to share a new group of thought provoking and creatively inspiring shorts that reflect the world we live in.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney wants every guest to be able to enjoy our experiences, and we work to adhere to accessibility best practices and standards.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our parks offer many accessible options, starting with online information and printed guidebooks to help guests fully experience the magic of the parks.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Each park shares accessibility information on their site specific website.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As examples of our efforts, at Walt Disney World Resort, accessibility services include wheelchair Electric Conveyance Vehicle access, captioning, assistive listening, sign language interpretation, audio description, and more.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At Disneyland Paris, we adapt our offerings to accommodate a range of disabilities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We empower guests to access all attractions based on their autonomy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We have integrated audio description services across the resort, provide a console with 3D printed maps for visually impaired guests, introduced sign language interpretation at select shows, offer assistive listening devices, adapted changing areas, adapted hotel and shuttle services, and more.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We continue to ensure that accessibility priorities are taken into account for our guests and cast members.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"And at Hong Kong Disneyland, we teamed up with the Hong Kong Federation of Handicapped Youth to pilot a new accessibility training program for cast members.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"After completing the intensive training, cast members are appointed barrier free ambassadors.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Shanghai Disney Resort celebrated International Day of Persons with Disabilities (IDPD) with an inspirational surprise, its first wheelchair flash mob dance, where wheelchair dancers delighted guests with their moves.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additionally, since 2021, Hong Kong Disneyland Resort has showcased a wheelchair dance performance with Hong Kong Wheelchair Dance Sport Association to create an inclusive cavalcade for IDPD.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Also, just in time to mark the 25th anniversary of the it’s a small world Holiday experience, the beloved Disneyland Resort attraction welcomed two new dolls in wheelchairs to better reflect the diversity of children across the globe.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"From design to installation, Imagineers worked closely with Resort Enhancement, Animation, Wardrobe, and the ENABLED BERG that advocates for People with Disabilities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Wheelchair dancers gave a spirited performance in Shanghai Disney Resort’s first wheelchair flash mob dance in December 2021.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We offer a range of tools and accessibility features across our streaming services, and we are working on improving offerings.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Features vary by platform and may include tools such as audio descriptions, closed captioning, keyboard navigation, and interoperability with popular screen readers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are committed to ongoing efforts to increase the accessibility of our content for all consumers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In addition, ABC was recently honored by the American Council of the Blind with an award for Outstanding Achievement Audio Description Contribution for Live Events for their audio descriptions of live specials like the Oscars .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney is exploring ways to make moviegoing more accessible.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In fiscal 2022, we worked with KultureCity, a leading nonprofit focused on sensory accessibility and acceptance, to launch sensory inclusive movie screenings that cater to audiences with sensory needs such as autism.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Exceptional Minds, a nonprofit academy and post production studio for people on the autism spectrum, consulted on our strategy and attendee experience.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Together, we designed a moviegoing experience featuring trained staff, expedited check in, reduced seating capacity, dimmed lighting, lowered sound, and sensory bags with items like noise canceling headphones.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In June 2022, we piloted the experience at the El Capitan Theatre in Los Angeles, which has committed to hosting at least one screening respectful of audiences with sensory needs for each new major release moving forward.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Marvel Studios’ Eternals presented an important opportunity to include the Deaf and Hard of Hearing community in Disney’s ongoing work to make content more accessible.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Eternals’ diverse team of heroes features the first Deaf character in the Marvel Cinematic Universe, played by Deaf actress Lauren Ridloff.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
