text,gpt_responses,scope3,vague
"The horizonal axis represents impact to the company and the vertical axis represents the importance to stakeholders.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The quadrants help identify where the combined views of the priority topics fall.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Prior to 2022, our last comprehensive review was conducted in 2019, with refreshes being undertaken in 2020 and 2021 to establish closer alignment between priority topics and business relevant issues and practices.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our 2022 review included a robust analysis and broader engagement guided by ERM, a leading sustainability consultancy.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This was followed by interviews with more than 30 internal and external stakeholders and an online survey that had 90 responses from across the globe.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Stakeholders we talked to represent a diversity of views and have deep expertise across a range of issues and sectors.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The stakeholders included investors and financial institutions, NGOs, bottling partners, trade and industry associations, business peers, customers and suppliers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our comprehensive 2022 review process resulted in an updated priority topics matrix, which reflects adjustments to several key issues in response to feedback from both internal and external stakeholders.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As one of the world’s largest and most recognized companies, we have an opportunity to use our size and scale to help address global challenges.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"While we strive to make progress on our own, we are committed to fostering partnerships that drive collective impact in areas including water stewardship, packaging circularity, climate action and many more.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Coca Cola system, which includes our approximately 200 bottling partners worldwide.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We engage with stakeholders, including governments, NGOs, communities, suppliers, investors, business partners, customers and consumers around the world and throughout our network, in many forums and formats.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Feedback from our stakeholders allows us to learn and improve, and informs our business and sustainability strategy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In all our engagements with stakeholders, we are committed to upholding the principles of transparency, consistency, accountability and integrity.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"SECTION SCOPE: In this section our stakeholder engagement and partnership work refers to actions by the company as well as our owned and independent bottling partners and our independent suppliers and partners.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Coca Cola Philippines and Indorama Ventures partnered to establish PETValue Philippines, a full operation recycling facility that is the first of its kind in the country.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The facility is helping to drive collective action toward a circular economy for PET plastic, by providing more than 800 collection points for PET bottles in the country.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"PETValue’s projected capacity, or the amount of used plastic bottles it can process, is 30,000 metric tons per year, which requires around 2 billion PET bottles as input to be recycled.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In partnership with WWF Pakistan, we are working to address water scarcity and quality issues for approximately 360,000 people in.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Lahore, Pakistan who rely on the Ravi River as a freshwater source.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We partnered with the CEO Water Mandate, denkstatt and others to help build the business case for Nature Based Solutions.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Council of Beverages Associations in support of a UN Global Plastics Treaty.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coalition is supporting the treaty negotiations around the vision of a circular economy in which plastic never becomes waste or pollution, and the value of products and materials is retained in the economy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, as COVID 19 restrictions eased, we were able to attend several global events in person.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We used these opportunities to engage with diverse stakeholders, to listen and to explore ways to drive collective action to positively impact people, communities and our environment.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Business Coalition for a Global Plastics Treaty Launch New York, NY, U.S.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Touch the Sky , a global women's leadership platform.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In September, the 2022 Middle East edition brought together over 300 women from top companies across the region to Dubai to learn, network, share and apply best practices on leadership, success, diversity and inclusion.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The summit provided a platform for dialogue on regional inclusive development aimed at stimulating the private sector and impact investors, to shape market led solutions for the SDGs.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Coca Cola Netherlands held its fifth OPEN conversation in October involving our local bottling partner and key stakeholders to discuss topics such as packaging, water, climate, diversity, equity and inclusion and how we can all contribute to a healthier living environment.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Coca Cola Company became a Strategic Partner of the Ellen MacArthur Foundation with the announcement shared during its annual Summit on July 5, 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Foundation’s Strategic Partners include some of the world’s largest and most influential organizations, with transformative potential to demonstrate what’s possible to accelerate the transition to a circular economy.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Water is a priority for The Coca Cola Company because it is essential to life, our beverages and the communities we serve.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"It is also critical to public health, food security, biodiversity and the climate crisis.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The world is experiencing increased water insecurity, which is evident through water scarcity, with demands for safe, usable water exceeding supply in certain areas.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We have operations nearly everywhere in the world in more than 200 countries and territories.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"That means we have a responsibility to accelerate our efforts to help address water stress, protect local water resources and help build community climate resilience communities’ ability to adapt to these changing conditions.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Peer reviewed methodologies were used to calculate volumetric benefits per project and operating unit for all externally assured data one exception was approved for internally validated and verified data.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The replenish benefit is typically estimated as a long term, average annual volume, but for some project activities it varies annually.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Replenish benefits fall under three categories: Watershed Protection and Restoration (233.5 BL), Water for Productive Use (40.9 BL) and Water Access and Sanitation (17.4 BL).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Due to joint venture or merger and acquisition activities between 2019 2022, certain brands may not be accounted for in this metric.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Unless otherwise stated, in this report finished beverages is based on global sales volume.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
