text,llm_responses,scope3,vague
"The Board, either as a whole or through committees, assesses major risks that relate to the Company and its performance, including risks that relate to key economic and market assumptions that inform the Company’s business plans (including significant transactions) and growth strategies, and significant operational risks related to the conduct of the Company’s day to day operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our commitment to respect human rights is a Company priority.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our commitment is informed by the United Nations Guiding Principles on Business and Human Rights, the United Nations International Bill of Human Rights, and the International Labor Organization’s Declaration on Fundamental Principles and Rights at Work.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We exercise due diligence on an ongoing basis to identify, prevent, mitigate, and account for human rights risks and impacts, and we update our assessment of salient human rights risks as new information becomes available.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Through collaboration and regular dialogue, we also work with a variety of external stakeholders, industry associations, and intergovernmental organizations to identify and manage human rights risks.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In fiscal 2022, we updated our Human Rights Policy to reflect the evolving nature of our products and services, changes in our business, and the world in which we operate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Updates include, among others, new sections on content, communities, and privacy additional information on grievance mechanisms and remedies and expanded content on online safety to include children’s privacy, safety and development, parental controls, and responsible marketing guidelines.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our refreshed content on our human rights webpage highlights various policies, practices, and programs that implement our Human Rights Policy, and identifies our salient human rights issues in the following areas: our people, our content, our products and supply chain, our communities, children, and privacy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Governance and Nominating Committee of our Board of Directors oversees the Company’s human rights policies.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our General Counsel has oversight for compliance with our policy and works across the Company to monitor emerging issues, share progress, and identify areas for improvement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney branded products are produced in approximately 44,000 facilities in more than 100 countries.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This manufacturing network and global footprint creates a highly complex network of suppliers, many of them several degrees removed from our direct operations.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In addition, we purchase a vast array of products, materials, and services from thousands of suppliers to support our operations, such as theme parks and resorts cruise and vacation experiences film, television, streaming, and theatrical productions and offices and distribution centers.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Responsible sourcing is an important focus of Disney’s overall corporate social responsibility efforts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are focused on respecting human rights, reducing the environmental footprint of our supply chain, monitoring the safety and integrity of products, promoting supplier diversity, and working in collaboration with others to meet our objectives.
","{'scope3': 'generic', 'vague': 'generic'}",generic,generic
"We strive to foster safe, inclusive, and respectful workplaces wherever Disney branded products are produced.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney has set labor standards for the tens of thousands of facilities that make Disney branded products, whether we procure products to sell directly to the consumer or license our intellectual property to independent businesses that use their own supply chains.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"These standards come to life through our International Labor Standards (ILS) program, which licensees and vendors producing Disney branded products are contractually obligated to comply with.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The program is informed by our Standards of Business Conduct, Human Rights Policy, and Supply Chain Code of Conduct, along with a range of other responsible business expectations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Now in its third decade, the ILS program tracks the names and locations of authorized factories making Disney branded products sets standards for when, where, and how social compliance audits confirm compliance with our standards and provides guidance to vendors and licensees on improving the labor conditions of their facilities, if needed.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Suppliers are provided onboarding training and can participate in ongoing training sessions offered by our team.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To promote Company wide integration, our Chief Financial Officer has responsibility for the ILS program.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Audit Committee of the Company’s Board oversees and periodically reviews the program and receives updates, generally on an annual basis, about its performance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We use ILS audits as a tool to identify and address labor related issues.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Audits are conducted by either third party auditors or Disney staff.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Submitted social compliance audits are reviewed for compliance with ILS program requirements.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Corrective action plans are subsequently sent to licensees and vendors, who are expected to review them with their facilities and implement steps to promptly remedy any identified compliance violations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Supplemental guides are made available to our licensees and vendors to help them work with their facilities on program compliance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Along with an updated Forced Labor Guide, we also published a new Health and Safety Guide in fiscal 2022.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To further promote program compliance, we regularly refine our Permitted Sourcing Countries list and periodically update our published list of facilities that produce Disney branded products that are sold, distributed, or used in our own retail and wholesale businesses, as well as those used in our internal operations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In fiscal 2022, we enhanced and expanded our Supply Chain Code of Conduct (previously named the Code of Conduct for Manufacturers).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The updated Code applies to both branded and nonbranded products, as well as their upstream components and materials, and formally recognizes the United Nations Guiding Principles on Business and Human Rights and the International Labor Organization’s (ILO) Declaration on the Fundamental Principles and Rights at Work.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It also includes, for the first time, our expectations that suppliers will work to mitigate their environmental impacts as aligned with our 2030 environmental goals.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We are active participants in community efforts to improve labor conditions in global supply chains, including the Joint Forced Labor Working Group, Business at OECD Investment and Responsible Business Conduct Committee, the ILO Global Business Network on Forced Labor, ILO Better Work, and others.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Advancing labor standards requires sustained investment to incubate and pilot scalable tools and programs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Over the past decade, SCIP has addressed issues including forced labor, worker voice, supply chain traceability, child labor, and ethical recruitment.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Since 2012, Disney has contributed more than 24 million through SCIP to 40 unique programs in more than 20 countries, directly benefiting 250,000 workers and supporting tools that have reached and benefited 14 million additional workers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our funding supported IOM’s International Recruitment Integrity System (IRIS) Global Policy Network, a platform for dialogue and exchange between policymakers, regulators, and key stakeholders to facilitate ethical and responsible recruitment of migrant workers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"FishWise: Disney’s funding supported the creation of a market based framework for monitoring labor and human rights in the seafood sector in alignment with existing human rights due diligence practices and models.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In our parks and resorts around the world, safety is the first of the Five Keys of Disney’s standards for theme park excellence.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We demonstrate our commitment to safety in numerous ways at our properties from the Imagineers who apply advanced safety technologies to our attractions, to our security cast members who patrol our properties 24 hours a day.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our safety professionals reflect a broad range of disciplines, including medicine, engineering, quality, maintenance, attraction operations, ergonomics, industrial hygiene, occupational safety, and food safety.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To support guest safety at our parks, we use innovative and smart safety systems for our attractions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Every night, maintenance teams perform priority maintenance functions, and our computerized maintenance management system tracks the completion of each procedure.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The system includes Disney patented technology that prevents a ride from accepting guests unless required critical maintenance has been completed and the ride has been deemed ready to open for operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We regularly provide our cast and crew members safety training and information through formal instruction, on the job training, and a structured communications process.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"According to the annual International Association of Amusement Parks and Recreation Ride Safety Report, administered by the National Safety Council, the industry injury rate per million in attendance has decreased by 47% over the past 18 years, from 7.0 to 3.7 injuries.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The program features Timon and Pumbaa from The Lion King animated movie as official spokes characters on a mission to spread important safety and health messages to guests through a series of illustrations in tip cards, activity books, videos, and other materials throughout our domestic and international theme parks and resorts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’ve extended the program by providing materials on a streaming platform for our employees, cast members, and educators to use in schools and in the community.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The lesson based, multilingual, global educational program aims to improve children’s awareness and understanding of safety, health, and environmental issues, and ultimately to impact their behavior.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The safety of products bearing Disney brands, characters, and other intellectual property is of the utmost importance to us.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney branded consumer products, spanning numerous categories from toys and apparel to books and fine art, are produced by thousands of independent licensees and vendors around the world.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Our product safety program accounts for this breadth, as well as the rapid changes in scientific knowledge, evolving regulations, and consumer and community concerns.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Product Integrity function oversees Disney’s safety policies, procedures, and operating requirements for physical products containing Disney intellectual property across the enterprise.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney requires that licensees and vendors contractually commit to follow sensible, reasonable, and proper procedures for verifying that Disney branded products comply with applicable safety regulatory requirements and any additional requirements that may be specified by Disney.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also have policies to manage the use of chemicals in products.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These require vendors and licensees to conduct analytical tests by certified third party testing laboratories or equivalent procedures, including testing for chemical levels to verify that, at a minimum, the products meet applicable regulatory requirements.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Under the Disney Product Integrity Program, all test reports submitted are reviewed to verify that the testing was appropriate and that the proper procedures were performed.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we introduced a new requirement prohibiting the use of per and polyfluoroalkyl substances known as PFAS in consumer products developed, sourced, and distributed by a Disney entity.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, we updated our Supply Chain Code of Conduct to include Quality and Safety.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Although we had already communicated quality and safety expectations to suppliers, the updated Code formalized our expectations across our supply chains.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney has implemented a robust and comprehensive global privacy program based on the principles of privacy by design, accountability, transparency, and giving consumers meaningful controls over their personal data.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We regularly assess and update our program to meet the requirements of emerging privacy laws and regulations across the world, as well as to keep up with rapid advancements in technology and new business initiatives.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, this included updates to reflect laws going into effect in 2023 in California, Virginia, Colorado, Utah, and Connecticut.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Day to day management of our data privacy policies is overseen by our Senior Vice President of Global Public Policy, who reports directly to our General Counsel.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have incorporated privacy topics into the Company’s annual Standards of Business Conduct and information security training, and we conduct ongoing specialized training for relevant groups that handle consumer and employee data.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our Senior Vice President, CISO Cybersecurity Technology, oversees day to day management of data security.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This role reports to our Executive Vice President of Enterprise Technology and Chief Information Officer, who reports directly to our Chief Financial Officer.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Audit Committee oversees cybersecurity and data security risks, and the Chief Information Officer updates the Board of Directors or Audit Committee, at least annually, on the Company’s cybersecurity and data security risks and mitigation strategies.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Company’s information security program incorporates the core functions of the National Institute of Standards and Technology Cybersecurity Framework, which provide a strategic view of an organization’s management of cybersecurity risk.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"These functions cover areas such as asset management, governance, risk management, identity and access management, awareness and training, data and information protection, response and recovery, and communication protocols.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Prepare: Prepare the organization to manage its information security risks by identifying key roles, documenting responsibilities, establishing information security risk principles, and helping ensure users are educated.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Categorize: Categorize information systems based on risk factors such as type of information stored or processed, exploitability, and business impact.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Select and Implement: Protect information systems commensurate with risk by selecting, documenting, and implementing necessary controls.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Assess: Determine whether controls are implemented correctly, operating as intended, and producing the desired outcome.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This is accomplished through log collection and reporting, control evaluations, risk assessments, and remediation activities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Authorize: Provide accountability by requiring control owners to determine whether the security risk, based on the operation of controls, is acceptable.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Monitor: Maintain awareness about the security of systems through ongoing monitoring.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe that the digital world should be a space for kids and families to engage, learn, explore, and express themselves.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney strives to produce positive, respectful, high quality content and experiences designed for individuals, children of all ages, and their families.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We deliver content through multiple channels, including our own digital offerings.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our internal policies and practices promote safety within our digital experiences.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also provide parents with controls and recommendations so that they can have the information they need to choose the content and experiences right for their families.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For example, Disney and Hulu provide parents and caregivers with controls to manage their family’s engagement with our content.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This includes readily accessible content ratings as well as the ability to create profiles that can be tailored to provide a curated set of content appropriate for the profile user.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, subscribers can establish a PIN to control profile access.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also participate in industry coalitions to promote user awareness of online safety.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For example, we are a longtime sponsor of fragFINN, collaborate with Childnet on Safer Internet Day in the UK, act as signatories to the Alliance to Better Protect Minors Online, and participate in the Members Group of the Family Online Safety Institute.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we joined the International Telecommunication Union’s Partner2Connect Digital Coalition initiative, a multi stakeholder platform that mobilizes resources, partnerships, and commitments to foster meaningful connectivity and digital transformation globally, in the hardest to connect communities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition to designing our digital platforms with safety in mind, we invest in supporting children’s digital well being through our digital grant portfolio.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We provide funding to NGOs and other organizations working on digital issues to educate children, parents, and teachers around the globe about digital citizenship.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Grantees provide expertise in areas including digital literacy and resilience, privacy, responsible internet use, critical thinking, and educator training.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we expanded our comprehensive digital wellness education programs with new programs in Belgium, Bulgaria, Kenya, Nigeria, and South Africa.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Altogether, we supported 19 organizations around the world while increasing our focus on underserved communities, such as children in rural areas, Indigenous people, refugees, and children with disabilities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our initiatives supported peer to peer training, youth advisory councils, and media literacy initiatives (including reporting portals and chat lines to assist children in crisis, and more).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As an example, the Paradigm Initiative works to connect underserved African youth with digital opportunities to improve livelihoods.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney supports its LIFE (Life skills, Information communications technology, Financial literacy, and Entrepreneurship) Legacy Program, which equips participants with digital literacy and entrepreneur ship skills and connects them to internships or entrepreneurial ventures.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney maintains standards and practices with respect to the advertising we will accept on our media properties, which reflects our commitment to help promote truthful, accurate, and appropriate advertising.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also prioritize the rights and the cognitive and emotional maturity of children when accepting and developing advertising and marketing materials.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our guidelines and policies governing our products, experiences, and communications are designed to promote the digital and physical safety of children, give parents the ability to decide on the appropriate experiences for their families, and encourage children to make good choices.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are also intentional about how we promote healthy food and beverages to kids through our Nutrition Guideline Policy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"These guidelines apply to our Studio promotions, food and beverage licensing, third party advertising on our kids’ networks, and kids’ meals in Disney Parks.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Ongoing reviews of these global guidelines help us reflect up to date dietary guidance and consider the evolving social and scientific understanding of children’s physical and digital lives.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In fiscal 2022, we continued to have approximately 100% of food and beverage advertising on our owned and controlled media platforms oriented to kids and families meet our Nutrition Guideline Policy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition, we again achieved our global target to have 85% of our licensed food and beverages intended for children and families meet our nutrition criteria for healthier choices and carry the Disney Check to signify this.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Through the Disney Check program, which marked its 10th anniversary in 2022, we help kids and families identify healthier food and beverage options on licensed products wherever Disney products are sold and at our U.S. theme parks and Disneyland Paris.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, Marvel teamed up with Dole Food Company on the Healthy Heroes, Assemble campaign to create Avengers: Super Fuel short form content to encourage kids to try fruits and vegetables.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ABC News is committed to the independence of our editorial decision making from commercial, political, and other interests of the Company’s management or owners, as well as from the interests of external stakeholders, and to providing citizens with accurate and useful information across our platforms.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It is our responsibility to uphold the principles of fairness and integrity as we gather and report the news.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"ABC News journalists are expected to approach their work with rigor, to question thoroughly and skeptically, to analyze deeply, and to adhere to the standards of good journalism.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"New ABC News hires take part in standards and ethics training upon joining the Company.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"And every year, training sessions on updated standards are held for all ABC News journalists.
","{'scope3': 'no', 'vague': ""', 'generic""}",no,"', 'generic"
"ABC News is focused on research quality (e.g., thoroughness, diligence, control) and integrity.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Plagiarism and the acceptance of payments, undue gifts, or considerations are violations of ABC News standards.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Audience concerns and grievances about ABC News reporting are collected through a number of mechanisms, including email and voicemail.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Concerns are considered and, when deemed appropriate, we issue updates, clarifications, or corrections.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ABC News editorial and management executives are responsible for monitoring the performance of the News Division, including journalism ethics.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Senior editorial executives and senior management executives are responsible for oversight of media ethics and guidelines at ABC News.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
